UNIQUE ID CODE ,seasonyear,seasonphase,year,month,day,date_local,time_local,time (UTC),date (UTC),loc id,site name nickname,location,latitude,longitude,Latitude DMS specific,Longitude DMS specific,Latitude DD specific,Longitude DD specific,operator id,ship operator,Vessel Name,secchi depth,euphotic zone (Zeu),secchi,CTD cast,CTD cast file name,Lugol collected (#),Micro processed (Y/N),Microscopy Sample ID,Net + lugol collected (#),Filter collected (#),Genetics_18sv9_Sample ID,d180 isotope,HydroColor,Comments
FP_DP_20221224_1,2022 2023,6,2022,12,24,24/Dec/22,8:38,11:38,2022-12-24,DP,Damoy Point,Damoy Point,-64.82000,-63.52000,,,,,HU,Hurtigruten Expeditions,Nansen,10,13.54,1,1,,1,,,,1,,,,
FP__20221224_1,2022 2023,6,2022,12,24,24/Dec/22,10:06,13:06,2022-12-24,,Waterbreak Island,Waterbreak Island,,,,,,,,Aurora,Greg Mortmer,12.2,16.52,1,1,,1,,,,1,,,,
FP_CI_20221225_1,2022 2023,6,2022,12,25,25/Dec/22,16:20,19:20,2022-12-25,CI,Cuverville Island,Cuverville Island,-64.67100,-62.61100,-64º40'818'',-62º36'3962'',-64.8938,-63.7005,PL,Polar Latitudes,MS Seaventure,6.1,8.26,1,1,,1,,,,1,,,,
FP_MI_20221225_1,2022 2023,6,2022,12,25,25/Dec/22,10:00,13:00,2022-12-25,MI,Melchior Island,Melchior Island,-64.31222,-62.96306,-64º18'715'',-62º57'9754'',-64.4986,-65.6594,PL,Polar Latitudes,MS Seaventure,4.4,5.96,1,1,,1,,,,1,,,,
FP_NH_20221225_1,2022 2023,6,2022,12,25,25/Dec/22,13:53,16:53,2022-12-25,NH,Neko Harbour,Neko Harbour,-64.85090,-62.54185,,,,,HU,Hurtigruten Expeditions,Nansen,11,14.90,1,1,,1,,,,1,,,,
FP_MH_20221226_1,2022 2023,6,2022,12,26,26/Dec/22,9:05,12:05,2022-12-26,MH,Mikkelsen Harbour,Mikkelsen Harbour,-63.89600,-60.77600,"-63°53,47'","-60°46,34",-63.8911,-60.7722,PL,Polar Latitudes,MS Seaventure,4.6,6.23,1,1,,1,,,,0,,,,
FP_TB_20221226_1,2022 2023,6,2022,12,26,26/Dec/22,14:00,17:00,2022-12-26,TB,Telefon Bay,Telefon Bay,-62.92417,-60.66306,,,,,HU,Hurtigruten Expeditions,Nansen,-999,-999,0,1,,0,,,,0,,,,
FP_JP_20221228_2,2022 2023,6,2022,12,28,28/Dec/22,12:00,15:00,2022-12-28,JP,Jougla Point,Jougla Point,-64.82694,-63.49333,"-64°49'36.84""","-63°29'35.52""",-64.8269,-63.4932,QE,Quixote Expeditions,Hans Hansson,9,12.19,1,1,,1,,,,1,,,,
FP_JP_20221228_1,2022 2023,6,2022,12,28,28/Dec/22,14:43,17:43,2022-12-28,JP,Jougla Point,Jougla Point,-64.82694,-63.49333,"-64°49'36.84""","-63°29'35.52""",-64.8269,-63.4932,QE,Quixote Expeditions,Hans Hansson,8.7,11.78,1,1,,1,,,,1,,,,
FP_ST_20221228_1,2022 2023,6,2022,12,28,28/Dec/22,14:05,17:05,2022-12-28,ST,Stonington Island,Stonington Island,-68.18600,-66.99700,-68º11'31'',-68º58'57'',-68.1919,-68.9825,,Intrepid,Ocean Endeavour,7.04,9.54,1,1,,1,,,,0,,,,
FP_NH_20221230_1,2022 2023,6,2022,12,30,30/Dec/22,9:42,12:42,2022-12-30,NH,Neko Harbour,Neko Harbour,-64.85090,-62.54185,"-64°51'3""","-62°32'31""",-64.8508,-62.5419,A21,A21,Magellan Explorer,13,17.61,1,1,,1,,,,1,,,,
FP_OH_20221230_1,2022 2023,6,2022,12,30,30/Dec/22,15:14,18:14,2022-12-30,OH,Orne Harbour,Orne Harbour,-64.63800,-62.53400,"-64°38'16""","-62°32'2""",-64.6377,-62.5338,A21,A21,Magellan Explorer,11.5,15.58,1,1,,1,,,,1,,,,
FP__20230101_1,2022 2023,6,2023,01,01,1/Jan/23,18:20,21:20,2023-01-01,,Markman Bay,Markman Bay,,,,,,,VK,viking,Polaris,-999,-999,0,0,,1,,,,0,,,,
FP_PT_20230102_1,2022 2023,6,2023,01,02,2/Jan/23,7:45,10:45,2023-01-02,PT,Petermann Island,Petermann Island,-65.17300,-64.11600,-65º10'22.85'',-64º06º57,-65.173,-64.1158,PL,Polar Latitudes,MS Seaventure,8.24,11.16,1,,,1,,,,,,,,
FP_HB_20230102_1,2022 2023,6,2023,01,02,2/Jan/23,,03:00,2023-01-02,HB,Hanusse Bay,Hanusse Bay,-66.97083,-67.54361,,,,,HU,Hurtigruten Expeditions,Amundsen,,#DIV/0!,1,,,1,,,,,,,,
FP_OH_20230102_1,2022 2023,6,2023,01,02,2/Jan/23,16:12,19:12,2023-01-02,OH,Orne Harbour,Orne Harbour,-64.63800,-62.53400,,,,,HU,Hurtigruten Expeditions,Nansen,12,16.25,1,1,,1,,,,1,,,,
FP_PC_20230102_1,2022 2023,6,2023,01,02,2/Jan/23,,03:00,2023-01-02,PC,Port Charcot,Port Charcot,-65.06500,-64.98611,,,,,HU,Hurtigruten Expeditions,Amundsen,,#DIV/0!,1,,,1,,,,,,,,
FP__20230103_1,2022 2023,6,2023,01,03,3/Jan/23,9:15,12:15,2023-01-03,,Aitcho,Aitcho,,,-62º25'16'',-59º43'41'',,,PL,Polar Latitudes,MS Seaventure,4.3,5.82,1,1,,1,,,,0,,,,
FP_YH_20230103_1,2022 2023,6,2023,01,03,3/Jan/23,15:15,18:15,2023-01-03,YH,Yankee Harbour,Yankee Harbour,-62.52400,-59.77800,-62º31'38'',-59º46'41'',-62.5272,-59.778,PL,Polar Latitudes,MS Seaventure,9.6,13.00,1,1,,1,,,,1,,,,
FP_CI_20230104_1,2022 2023,6,2023,01,04,4/Jan/23,9:00,12:00,2023-01-04,CI,Cuverville Island,Cuverville Island,-64.67100,-62.61100,,,,,VK,Viking,Polaris,-999,-999,0,0,,1,,,,0,,,,
FP_DP_20230104_1,2022 2023,6,2023,01,04,4/Jan/23,13:38,16:38,2023-01-04,DP,Damoy Point,Damoy Point,-64.82000,-63.52000,,,,,HU,Hurtigruten Expeditions,Nansen,10.5,14.22,1,0,,1,,,,1,,,,
FP_NH_20230105_1,2022 2023,6,2023,01,05,5/Jan/23,9:15,12:15,2023-01-05,NH,Neko Harbour,Neko Harbour,-64.85090,-62.54185,,,,,HU,Hurtigruten Expeditions,Nansen,12,16.25,1,1,,1,,,,1,,,,
FP_NH_20230108_1,2022 2023,6,2023,01,08,8/Jan/23,8:45,11:45,2023-01-08,NH,Neko Harbour,Neko Harbour,-64.85090,-62.54185,-64º51'1.6'',-62º32'34.4'',-64.8504,-62.5429,,Intrepid,Ocean Endeavour,8,10.84,1,1,,1,,,,1,,,,
FP_PT_20230108_1,2022 2023,6,2023,01,08,8/Jan/23,14:25,17:25,2023-01-08,PT,Petermann Island,Petermann Island,-65.17300,-64.11600,,,,,,Intrepid,Ocean Endeavour,6.53,8.84,1,1,,1,,,,0,,,,
FP_NH_20230108_1,2022 2023,6,2023,01,08,8/Jan/23,15:08,18:08,2023-01-08,NH,Neko Harbour,Neko Harbour,-64.85090,-62.54185,,,,,HU,Hurtigruten Expeditions,Amundsen,10,13.54,1,1,,1,,,,1,,,,
FP_OH_20230108_1,2022 2023,6,2023,01,08,8/Jan/23,11:00,14:00,2023-01-08,OH,Orne Harbour,Orne Harbour,-64.63800,-62.53400,"-64°38'12""","-62°34'45""",-64.6366,62.5791,AL,Albatros (Isidro),Ocean Victory,-999,-999,0,0,,1,,,,1,,,,
FP_PC_20230109_1,2022 2023,6,2023,01,09,9/Jan/23,14:45,17:45,2023-01-09,PC,Port Carcot,Port Charcot,-65.06500,-64.98611,65°04.516S,64º01.679W,,,HU,Hurtigruten Expeditions,Amundsen,10.5,14.22,1,1,,1,,,,1,,,,
FP_DI_20230109_1,2022 2023,6,2023,01,09,9/Jan/23,11:15,14:15,2023-01-09,DI,Danco Island,Danco Island,-64.74600,-62.62200,"-64°43'39""","-62º32'37""",-64.7275,-62.5436,AL,Albatros (Isidro),Ocean Victory,8,10.84,1,0,,1,,,,1,,,,
FP_BB_20230110_1,2022 2023,6,2023,01,10,10/Jan/23,11:25,14:25,2023-01-10,BB,Brown Bluff,Brown Bluff,-63.52000,-56.87300,,,,,,Aurora,Greg Mortmer,8.07,10.93,1,1,,1,,,,0,,,,
FP_GI_20230110_1,2022 2023,6,2023,01,10,10/Jan/23,12:00,15:00,2023-01-10,GI,Gand Island,Gand Island,-64.40400,-62.85400,"-64°27'61""","-62°52'49""",-64.4669,-62.8802,AL,Albatros (Isidro),Ocean Victory,6,8.13,1,0,,1,,,,1,,,,
FP__20230113_1,2022 2023,6,2023,01,13,13/Jan/23,13:13,16:13,2023-01-13,,Chiriguano Bay,Chiriguano Bay,,,,,,,VK,Viking,Polaris,-999,-999,0,0,,1,,,,0,,,,
FP_PH_20230113_1,2022 2023,6,2023,01,13,13/Jan/23,14:21,17:21,2023-01-13,PH,Paradise Harbour/ Base Brown,Paradise Harbour,-64.91200,-62.86200,,,,,HU,Hurtigruten Expeditions,Nansen,6.4,8.67,1,1,,1,,,,1,,,,
FP_DP_20230114_1,2022 2023,6,2023,01,14,14/Jan/23,13:45,16:45,2023-01-14,DP,Damoy Point,Damoy Point,-64.82000,-63.52000,,,,,HU,Hurtigruten Expeditions,Nansen,6.5,8.80,1,1,,1,,,,1,,,,
FP_PT_20230116_1,2022 2023,6,2023,01,16,16/Jan/23,8:37,11:37,16-1-2023,PT,Petermann Island,Petermann Island,-65.17300,-64.11600,,,,,HU,Hurtigruten Expeditions,Amundsen,6.9,9.35,1,1,,1,,,,1,,,,
FP_WH_20230117_1,2022 2023,6,2023,01,17,17/Jan/23,15:25,18:25,2023-01-17,WH,Wilhelmina Bay,Wilhelmina Bay,-64.64200,-62.16000,-64º38'32'',-62º9'33'',-64.6422,-62.1592,,Intrepid,Ocean Endeavour,11.53,15.62,1,1,,1,,,,1,,,,
FP_ST_20230119_1,2022 2023,6,2023,01,19,19/Jan/23,10:23,13:23,19-1-2023,ST,Stonnington Island,Stonington Island,-68.18600,-66.99700,,,,,HU,Hurtigruten Expeditions,Amundsen,7.7,10.43,1,0,,1,,,,1,,,,
FP_JP_20230120_1,2022 2023,6,2023,01,20,20/Jan/23,17:13,20:13,2023-01-20,JP,Jougla Point,Jougla Point,-64.82694,-63.49333,"-64°49'36.84""","-63°29'35.52""",-64.8269,-63.4932,QE,Quixote Expeditions,Hans Hansson,5,6.77,1,1,,1,,,,1,,,,
FP_PT_20230120_1,2022 2023,6,2023,01,20,20/Jan/23,16:46,19:46,2023-01-20,PT,Petermann Island,Petermann Island,-65.17300,-64.11600,,,,,,Aurora,Greg Mortmer,6.5,8.80,1,1,,1,,,,0,,,,
FP_NH_20230121_1,2022 2023,6,2023,01,21,21/Jan/23,9:26,12:26,2023-01-21,NH,Neko Harbour,Neko Harbour,-64.85090,-62.54185,-64°50.523',-62°32.267',,,A21,A21,Ocean Nasa,10,13.54,1,0,,1,,,,1,,,,
FP_PH_20230122_1,2022 2023,6,2023,01,22,22/Jan/23,15:04,18:04,2023-01-22,PH,Skontorp Cove,Paradise Harbour,-64.91200,-62.86200,-64º54'20'',-62º52'27.8'',-64.9055,-62.8743,PL,Polar Latitudes,MS Seaventure,4.15,5.62,1,1,,1,,,,1,,,,
FP_OH_20230122_1,2022 2023,6,2023,01,22,22/Jan/23,-999,-999,2023-01-22,OH,Orne Harbour,Orne Harbour,-64.63800,-62.53400,,,,,HU,Hurtigruten Expeditions,Nansen,9.5,12.87,1,0,,1,,,,1,,,,
FP_WB_20230123_1,2022 2023,6,2023,01,23,23/Jan/23,9:00,12:00,2023-01-23,WB,Whalers Bay,Whalers Bay,-62.98333,-60.56167,,,,,PL,Polar Latitudes,MS Seaventure,3.6,4.88,1,1,,1,,,,0,,,,
FP_DP_20230123_1,2022 2023,6,2023,01,23,23/Jan/23,14:30,17:30,2023-01-23,DP,Damoy Point,Damoy Point,-64.82000,-63.52000,,,,,HU,Hurtigruten Expeditions,Nansen,-999,-999,0,0,,1,,,,1,,,,
FP_CI_20230124_1,2022 2023,6,2023,01,24,24/Jan/23,18:15,21:15,2023-01-24,CI,Cuverville Island,Cuverville Island,-64.67100,-62.61100,,,,,HU,Hurtigruten Expeditions,Nansen,-999,-999,0,,,1,,,,1,,,,
FP_WH_20230125_1,2022 2023,6,2023,01,25,25/Jan/23,13:00,16:00,2023-01-25,WH,Wilhelmina Bay,Wilhelmina Bay,-64.64200,-62.16000,"-64°32'20.4""","-61°58'51.6""",-64.539,-61.981,VK,Viking,Octantis,7.8,10.56,1,0,,1,,,,1,,,,
FP_CI_20230126_1,2022 2023,6,2023,01,26,26/Jan/23,6:52,09:52,2023-01-26,CI,Cuverville Island,Cuverville Island,-64.67100,-62.61100,,,,,VK,Viking,Polaris,-999,-999,0,0,,1,,,,0,,,,
FP_PI_20230126_1,2022 2023,6,2023,01,26,26/Jan/23,8:00,11:00,2023-01-26,PI,Paulet Island,Paulet Island,-63.58000,-55.78806,-63º56'26'',-55.80'47'',-63.9406,-56.3464,,Intrepid,Ocean Endeavour,9.72,13.17,1,1,,1,,,,1,,,,
FP_HM_20230126_1,2022 2023,6,2023,01,26,26/Jan/23,15:20,18:20,2023-01-26,HM,Half moon,Halfmoon Island,-62.59500,-59.97400,,,,,,Aurora,Greg Mortmer,11.23,15.21,1,1,,1,,,,1,,,,
FP_DI_20230128_1,2022 2023,6,2023,01,28,28/Jan/23,10:00,13:00,2023-01-28,DI,Danco Island,Danco Island,-64.74600,-62.62200,"-64°44'46""","-62°36'19""",-64.7461,-62.6052,A21,A21,Magellan Explorer,9.7,13.14,1,1,,1,,,,0,,,,
FP_OH_20230130_1,2022 2023,6,2023,01,30,30/Jan/23,16:00,19:00,2023-01-30,OH,Orne Harbour,Orne Harbour,-64.63800,-62.53400,"-64°38'17""","-62°39'2""",-64.638,-62.6505,A21,A21,Magellan Explorer,5.34,7.23,1,1,,1,,,,0,,,,
FP_MI_20230201_1,2022 2023,6,2023,02,01,1/Feb/23,11:41,14:41,2023-02-01,MI,Melchior Island,Melchior Island,-64.31222,-62.96306,"-64°18'58.68""","-62°59'15""",-64.3163,-62.9875,VK,Viking,Octantis,6.97,9.44,1,0,,1,,,,1,,,,
FP_PT_20230201_1,2022 2023,6,2023,02,01,1/Feb/23,19:45,22:45,2023-02-01,PT,Petermann Island,Petermann Island,-65.17300,-64.11600,,,,,PL,Polar Latitudes,MS Seaventure,3.24,4.39,1,1,,1,,,,1,,,,
FP_HB_20230201_1,2022 2023,6,2023,02,01,1/Feb/23,15:20,18:20,2023-02-01,HB,Hanusse Bay,Hanusse Bay,-66.97083,-67.54361,,,,,HU,Hurtigruten Expeditions,Amundsen,8,10.84,1,1,,4,,,,1,,,,
FP_CI_20230202_1,2022 2023,6,2023,02,02,2/Feb/23,15:08,18:08,2023-02-02,CI,Cuverville Island,Cuverville Island,-64.67100,-62.61100,,,,,HU,Hurtigruten Expeditions,Nansen,6.5,8.80,1,1,,1,,,,1,,,,
FP__20230202_1,2022 2023,6,2023,02,02,2/Feb/23,9:00,12:00,2023-02-02,,Red Rock,Red Rock,,,,,,,HU,Hurtigruten Expeditions,Amundsen,-999,-999,0,1,,1,,,,1,,,,
FP_ST_20230202_1,2022 2023,6,2023,02,02,2/Feb/23,16:06,19:06,2023-02-02,ST,Stonnington Island,Stonington Island,-68.18600,-66.99700,,,,,HU,Hurtigruten Expeditions,Amundsen,4.17,5.65,1,1,,1,,,,0,,,,
FP_CC_20230202_2,2022 2023,6,2023,02,02,2/Feb/23,15:25,18:25,2023-02-02,CC,Cierva Cove,Cierva Cove,-64.15600,-60.87300,,,-64.01,-60.564,A21,A21,Magellan Explorer,8,10.84,1,,,1,,,,,,,,
FP_CC_20230202_1,2022 2023,6,2023,02,02,2/Feb/23,16:20,19:20,2023-02-02,CC,Cierva Cove,Cierva Cove,-64.15600,-60.87300,-64°7'25'',-60°56'5'',,,A21,A21,Magellan Explorer,8.69,11.77,1,1,,1,,,,1,,,,
FP_PB_20230203_1,2022 2023,6,2023,02,03,3/Feb/23,9:50,12:50,2023-02-03,PB,Pleneau Bay,Pleneau Bay,-65.08900,-64.04600,,,,,VK,Viking,Polaris,-999,-999,0,0,,1,,,,0,,,,
FP_HE_20230203_1,2022 2023,6,2023,02,03,3/Feb/23,8:30,11:30,2023-02-03,HE,Horseshoe,Horseshoe Island,-67.83600,-67.18900,,,,,HU,Hurtigruten Expeditions,Nansen,-999,-999,0,1,,1,,,,1,,,,
FP_NH_20230203_1,2022 2023,6,2023,02,03,3/Feb/23,14:31,17:31,2023-02-03,NH,Neko Harbour,Neko Harbour,-64.85090,-62.54185,,,,,HU,Hurtigruten Expeditions,Nansen,8.6,11.65,1,1,,1,,,,1,,,,
FP_NH_20230203_2,2022 2023,6,2023,02,03,3/Feb/23,14:46,17:46,2023-02-03,NH,Neko Harbour,Neko Harbour,-64.85090,-62.54185,,,,,HU,Hurtigruten Expeditions,Nansen,-999,-999,0,0,,1,,,,1,,,,
FP__20230204_1,2022 2023,6,2023,02,04,4/Feb/23,12:03,15:03,2023-02-04,,Chiriguano Bay,Chiriguano Bay,,,,,,,VK,Viking,Polaris,-999,-999,0,0,,1,,,,0,,,,
FP_WH_20230204_1,2022 2023,6,2023,02,04,4/Feb/23,11:41,14:41,2023-02-04,WH,Wilhelmina Bay,Wilhelmina Bay,-64.64200,-62.16000,-64º31.25',-61º58.46',-64.5208,-61.9743,VK,Viking,Octantis,9.16,12.41,1,0,,1,,,,1,,,,
FP_MI_20230204_1,2022 2023,6,2023,02,04,4/Feb/23,8:21,11:21,2023-02-04,MI,Melchior Island,Melchior Island,-64.31222,-62.96306,-64º18'58.8'',-62º57'46.8'',-64.3163,-62.963,PL,Polar Latitudes,MS Seaventure,7.4,10.02,1,1,,1,,,,1,,,,
FP__20230204_1,2022 2023,6,2023,02,04,4/Feb/23,10:51,13:51,2023-02-04,,Blind Bay,Blind Bay,,,,,,,HU,Hurtigruten Expeditions,Amundsen,9.66,13.08,1,1,,1,,,,1,,,,
FP_OH_20230204_1,2022 2023,6,2023,02,04,4/Feb/23,9:55,12:55,2023-02-04,OH,Orne Harbour,Orne Harbour,-64.63800,-62.53400,,,,,A21,A21,Magellan Explorer,6.98,9.45,1,1,,1,,,,1,,,,
FP_CI_20230205_1,2022 2023,6,2023,02,05,5/Feb/23,10:20,13:20,2023-02-05,CI,Cuverville Island,Cuverville Island,-64.67100,-62.61100,,,,,VK,Viking,Polaris,-999,-999,0,0,,1,,,,0,,,,
FP_FH_20230205_1,2022 2023,6,2023,02,05,5/Feb/23,17:15,20:15,2023-02-05,FH,Fish Island,Fish Island,-66.94694,-67.25806,,,,,HU,Hurtigruten Expeditions,Amundsen,6.37,8.63,1,1,,1,,,,1,,,,
FP_NH_20230205_1,2022 2023,6,2023,02,05,5/Feb/23,9:13,12:13,2023-02-05,NH,Neko Harbour,Neko Harbour,-64.85090,-62.54185,-64°50.600',-62°32.356',,,A21,A21,Ocean Nasa,8.62,11.68,1,0,,1,,,,1,,,,
FP_BB_20230206_1,2022 2023,6,2023,02,06,6/Feb/23,14:04,17:04,2023-02-06,BB,Brown Bluff,Brown Bluff,-63.52000,-56.87300,,,,,VK,Viking,Polaris,-999,-999,0,0,,1,,,,0,,,,
FP_PC_20230206_1,2022 2023,6,2023,02,06,6/Feb/23,8:35,11:35,2023-02-06,PC,Port Charcot,Port Charcot,-65.06500,-64.98611,,,,,HU,Hurtigruten Expeditions,Amundsen,-999,-999,0,1,,1,,,,1,,,,
FP_HM_20230207_1,2022 2023,6,2023,02,07,7/Feb/23,9:20,12:20,2023-02-07,HM,Half-Moon Island,Halfmoon Island,-62.59500,-59.97400,,,,,VK,Viking,Polaris,-999,-999,0,0,,1,,,,0,,,,
FP_DT_20230207_1,2022 2023,6,2023,02,07,7/Feb/23,16:11,19:11,2023-02-07,DT,Detaille Island,Detaille Island,-66.87000,-66.79000,"-66°52'8.68""","-66°48'17.68""",,,,Aurora,Greg Mortmer,6.39,8.66,1,1,,1,,,,0,,,,
FP_PT_20230208_1,2022 2023,6,2023,02,08,8/Feb/23,14:25,17:25,2023-02-08,PT,Petermann Island,Petermann Island,-65.17300,-64.11600,-65º10'45'',-64º7'502'',-65.1792,-64.2561,,Intrepid,Ocean Endeavour,6.53,8.84,1,,,1,,,,,,,,
FP__20230208_1,2022 2023,6,2023,02,08,8/Feb/23,10:30,13:30,2023-02-08,,Bryde Channel,Bryde Channel,,,,,,,HU,Hurtigruten Expeditions,Amundsen,-999,-999,0,1,,1,,,,1,,,,
FP__20230209_1,2022 2023,6,2023,02,09,9/Feb/23,12:52,15:52,2023-02-10,,BSW Transect A,BSW Transect A,,,,,,,,,RA,-999,-999,0,0,,0,,,,1,,,,
FP__20230209_1,2022 2023,6,2023,02,09,9/Feb/23,15:30,18:30,2023-02-10,,Hope Bay,Hope Bay,,,,,,,,,RA,-999,-999,0,0,,2,,,,1,,,,
FP_KG_20230210_1,2022 2023,6,2023,02,10,10/Feb/23,12:00,15:00,2023-02-10,KG,King George Island,King George Island,-64.71167,-62.68167,"-62°0'18.72""","-58°17'12.12""",-64.71167,-62.68167,QE,Quixote Expeditions,Hans Hansson,8.7,11.78,1,1,,1,,,,1,,,,
FP_DI_20230210_1,2022 2023,6,2023,02,10,10/Feb/23,15:00,18:00,2023-02-10,DI,Danco Island,Danco Island,-64.74600,-62.62200,-64°43.377',-62°36.177',,,A21,A21,Ocean Nasa,7.4,10.02,1,0,,1,,,,1,,,,
FP_NH_20230210_1,2022 2023,6,2023,02,10,10/Feb/23,9:25,12:25,2023-02-10,NH,Neko Harbour,Neko Harbour,-64.85090,-62.54185,-64°50.826',-62°32.714',,,A21,A21,Ocean Nasa,7.36,9.97,1,0,,1,,,,1,,,,
FP__20230210_1,2022 2023,6,2023,02,10,10/Feb/23,15:21,18:21,2023-02-10,,Christensen Nunatak,Christensen Nunatak,,,,,,,,,RA,2.1,2.84,1,0,,1,,,,1,,,,
FP__20230211_1,2022 2023,6,2023,02,11,11/Feb/23,15:30,18:30,2023-02-10,,Cockburn Island,Cockburn Island,,,,,,,,,,6.18,8.37,1,0,,1,,,,0,,,,
FP__20230211_1,2022 2023,6,2023,02,11,11/Feb/23,8:15,11:15,2023-02-10,,James ClankRoss Island,James ClankRoss Island,,,,,,,,,RA,-999,-999,0,0,,0,,,,1,,,,
FP_PH_20230212_1,2022 2023,6,2023,02,12,12/Feb/23,8:19,11:19,2023-02-12,PH,Paradise Harbour,Paradise Harbour,-64.91200,-62.86200,"-64°54'27.36""","-62°51'25.92""",-64.9076,-62.8572,,Intrepid,Ocean Endeavour,4.39,5.95,1,1,,1,,,,1,,,,
#N/A,2022 2023,6,2023,02,12,12/Feb/23,15:45,18:45,2023-02-12,#N/A,,,#N/A,#N/A,,,,,A21,A21,Magellan Explorer,5.54,7.50,1,1,,0,,,,1,,,,
FP_HM_20230213_1,2022 2023,6,2023,02,13,13/Feb/23,12:12,15:12,2023-02-13,HM,Half-moon Island,Halfmoon Island,-62.59500,-59.97400,"-58°35'54.6""","-62°11'0.96""",-58.5985,-65.1836,VK,Viking,Octantis,6.4,8.67,1,0,,1,,,,0,,,,
FP_NH_20230213_1,2022 2023,6,2023,02,13,13/Feb/23,8:45,11:45,2023-02-13,NH,Neko Harbour,Neko Harbour,-64.85090,-62.54185,-64º50'58'',-62º62'26'',-64.8494,-63.0405,PL,Polar Latitudes,MS Seaventure,10.27,13.91,1,1,,1,,,,1,,,,
FP_PH_20230213_1,2022 2023,6,2023,02,13,13/Feb/23,15:42,18:42,2023-02-13,PH,Skontorp Cove,Paradise Harbour,-64.91200,-62.86200,-64º54'16'',-62º52'27.8'',-64.9044,-62.8743,PL,Polar Latitudes,MS Seaventure,5.17,7.00,1,1,,1,,,,1,,,,
FP_ST_20230213_1,2022 2023,6,2023,02,13,13/Feb/23,14:00,17:00,2023-02-13,ST,Stonington,Stonington Island,-68.18600,-66.99700,,,,,HU,Hurtigruten Expeditions,Nansen,10.5,14.22,1,1,,1,,,,1,,,,
FP__20230214_1,2022 2023,6,2023,02,14,14/Feb/23,12:15,15:15,2023-02-14,,Verdensky St.,Verdensky St.,,,,,,,VK,Viking,Polaris,-999,-999,0,0,,1,,,,0,,,,
FP_WH_20230214_1,2022 2023,6,2023,02,14,14/Feb/23,11:48,14:48,2023-02-14,WH,Wilhelmina Bay,Wilhelmina Bay,-64.64200,-62.16000,"-64°31'55.2""","-61°57'34.2""",-64.532,-61.9595,VK,Viking,Octantis,6.6,8.94,1,0,,1,,,,1,,,,
FP_PT_20230214_1,2022 2023,6,2023,02,14,14/Feb/23,9:10,12:10,2023-02-14,PT,Petermann Island,Petermann Island,-65.17300,-64.11600,-65°10.988',-64°08.017',,,A21,A21,Ocean Nasa,7.8,10.56,1,0,,1,,,,1,,,,
FP_CI_20230215_1,2022 2023,6,2023,02,15,15/Feb/23,12:00,15:00,2023-02-15,CI,Culverville Island,Cuverville Island,-64.67100,-62.61100,,,,,VK,Viking,Polaris,-999,-999,0,0,,1,,,,0,,,,
FP_MH_20230215_1,2022 2023,6,2023,02,15,15/Feb/23,12:06,15:06,2023-02-15,MH,Mikkelsen Harbour,Mikkelsen Harbour,-63.89600,-60.77600,"-63°53'47.04""","-60°45'53.28""",-63.8964,-60.7648,VK,Viking,Octantis,9.05,12.26,1,0,,1,,,,0,,,,
FP_MH_20230217_1,2022 2023,6,2023,02,17,17/Feb/23,11:55,14:55,2023-02-17,MH,Mikkelsen Harbour,Mikkelsen Harbour,-63.89600,-60.77600,,,,,VK,Viking,Polaris,-999,-999,0,0,,1,,,,0,,,,
FP_JP_20230217_1,2022 2023,6,2023,02,17,17/Feb/23,12:53,15:53,2023-02-17,JP,Jougla Point,Jougla Point,-64.82694,-63.49333,"-64°49'36.84""","-63°29'35.52""",-64.8269,-63.4932,QE,Quixote Expeditions,Hans Hansson,6.5,8.80,1,1,,1,,,,1,,,,
FP__20230217_1,2022 2023,6,2023,02,17,17/Feb/23,9:01,12:01,17-2-2023,,Borgen Bay,Borgen Bay,,,,,,,HU,Hurtigruten Expeditions,Amundsen,5.88,7.96,1,1,,1,,,,1,,,,
FP_DP_20230217_1,2022 2023,6,2023,02,17,17/Feb/23,14:10,17:10,17-2-2023,DP,Damoy,Damoy Point,-64.82000,-63.52000,,,,,HU,Hurtigruten Expeditions,Amundsen,9.49,12.85,1,0,,1,,,,0,,,,
FP__20230217_1,2022 2023,6,2023,02,17,17/Feb/23,16:10,19:10,2023-02-17,,Palaver Point,Palaver Point,,,,,,,A21,A21,Magellan Explorer,2.6,3.52,1,0,,,,,,1,,,,
FP_DI_20230218_1,2022 2023,6,2023,02,18,18/Feb/23,14:05,17:05,18-2-2023,DI,Danco Island,Danco Island,-64.74600,-62.62200,,,,,HU,Hurtigruten Expeditions,Amundsen,8.34,11.30,1,1,,1,,,,1,,,,
FP_DI_20230219_1,2022 2023,6,2023,02,19,19/Feb/23,15:22,18:22,2023-02-19,DI,Danco Island,Danco Island,-64.74600,-62.62200,,,,,HU,Hurtigruten Expeditions,Nansen,8,10.84,1,1,,1,,,,1,,,,
FP_FH_20230219_1,2022 2023,6,2023,02,19,19/Feb/23,9:03,12:03,19-2-2023,FH,Fish Island,Fish Island,-66.94694,-67.25806,,,,,HU,Hurtigruten Expeditions,Amundsen,6,8.13,1,1,,1,,,,1,,,,
FP_ST_20230220_1,2022 2023,6,2023,02,20,20/Feb/23,9:05,12:05,20-2-2023,ST,Stonnington Island,Stonington Island,-68.18600,-66.99700,,,,,HU,Hurtigruten Expeditions,Amundsen,40,54.18,1,1,,1,,,,1,,,,
