FID,place_name_mapping,place_name_gazetteer,gaz_id,altitude,feature_type_name,narrative,gazetteer,latitude,longitude,geometry,scar_common_id,country_name,country_id
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4eed,"Dorian, bahía","Dorian, bahía",100719,,Bay,,ARG,-64.8167,-63.5167,POINT (-63.516667 -64.816667),3786,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4eee,"Dorsey, isla","Dorsey, isla",100720,,Island,,ARG,-70.35,-71.65,POINT (-71.65 -70.35),3792,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4eef,"Dos Gemelos, cerro","Dos Gemelos, cerro",100721,,Peak,,ARG,-63.4,-57.55,POINT (-57.55 -63.4),3796,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4ef0,"Dos Lomos, islote (fiordo Neny)","Dos Lomos, islote (fiordo Neny)",100722,,Island,,ARG,-68.2,-66.6667,POINT (-66.666667 -68.2),11741,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4ef1,"Dos Mogotes, isla","Dos Mogotes, isla",100723,,Island,,ARG,-64.15,-61.7333,POINT (-61.733333 -64.15),15135,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4ef2,"Dos Monjes, punta","Dos Monjes, punta",100724,,Head,,ARG,-64.35,-62.9667,POINT (-62.966667 -64.35),3797,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4ef3,"Dos Morros, isla","Dos Morros, isla",100725,,Island,,ARG,-62.25,-58.95,POINT (-58.95 -62.25),15138,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4ef4,"Dos Patrullas, cerro","Dos Patrullas, cerro",100726,,Cone,,ARG,-63.5833,-57.0333,POINT (-57.033333 -63.583333),2896,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4ef5,"Dos Peñones, cabo","Dos Peñones, cabo",100727,,Cape,,ARG,-64.5167,-61.85,POINT (-61.85 -64.516667),3798,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4ef6,"Douglas, cadena","Douglas, cadena",100728,,Range,,ARG,-69.3333,-69.8333,POINT (-69.833333 -69.333333),3821,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4ef7,"Doumer, isla","Doumer, isla",100729,,Island,,ARG,-64.85,-63.55,POINT (-63.55 -64.85),3829,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4ef8,"Dove, estrecho","Dove, estrecho",100730,,Channel,,ARG,-60.75,-45.5833,POINT (-45.583333 -60.75),3830,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4ef9,"Doyle, glaciar","Doyle, glaciar",100731,,Glacier,,ARG,-66,-65.3,POINT (-65.3 -66),3846,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4efa,"Dragón, caleta","Dragón, caleta",100732,,Cove,,ARG,-62.4667,-60.1333,POINT (-60.133333 -62.466667),3852,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4efb,"Drago, caleta","Drago, caleta",100733,,Cove,,ARG,-64.1333,-61.7667,POINT (-61.766667 -64.133333),3857,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4efc,"Drake, pasaje","Drake, pasaje",100734,,Passage,,ARG,-60,-70,POINT (-70 -60),3862,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4efd,"Driencourt, cabo","Driencourt, cabo",100735,,Point,,ARG,-64.2167,-62.3833,POINT (-62.383333 -64.216667),3876,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4efe,"Drygalski, bahía","Drygalski, bahía",100736,,Glacier,,ARG,-64.7167,-61,POINT (-61 -64.716667),3901,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4eff,"Drygalski, cabo","Drygalski, cabo",100737,,Cape,,ARG,-64.65,-60.4167,POINT (-60.416667 -64.65),3905,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f00,"Drying, punta","Drying, punta",100738,,Point,,ARG,-60.7167,-45.6167,POINT (-45.616667 -60.716667),3906,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f01,"Du Fief, sierra","Du Fief, sierra",100739,,Mountain,,ARG,-64.8333,-63.4167,POINT (-63.416667 -64.833333),3936,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f02,"DuBois, isla","DuBois, isla",100740,,Island,,ARG,-66.2667,-67.1667,POINT (-67.166667 -66.266667),3914,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f03,"Dubouzet, cabo","Dubouzet, cabo",100741,,Cape,,ARG,-63.2667,-57.05,POINT (-57.05 -63.266667),3916,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f04,"Duchaylard, isla","Duchaylard, isla",100742,,Island,,ARG,-65.75,-65.1333,POINT (-65.133333 -65.75),3920,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f05,"Duclaux, punta","Duclaux, punta",100743,,Point,,ARG,-64.0667,-62.25,POINT (-62.25 -64.066667),3921,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f06,"Ducorps, cabo","Ducorps, cabo",100744,,Cape,,ARG,-63.4,-58.1833,POINT (-58.183333 -63.4),3922,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f07,"Duda, islote","Duda, islote",100745,,Island,,ARG,-68.8,-67.1833,POINT (-67.183333 -68.8),3923,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f08,"Duemler, monte","Duemler, monte",100746,,Mountain,,ARG,-70.0167,-63.75,POINT (-63.75 -70.016667),3927,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f09,"Duende, islote","Duende, islote",100747,,Island,,ARG,-68.2833,-67.1833,POINT (-67.183333 -68.283333),3928,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f0a,"Dufaure, islas","Dufaure, islas",100748,,Island,,ARG,-64.2333,-63.45,POINT (-63.45 -64.233333),8029,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f0b,"Dufayel, isla","Dufayel, isla",100749,,Island,,ARG,-62.15,-58.5167,POINT (-58.516667 -62.15),3929,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f0c,"Duff, punta","Duff, punta",100750,,Point,,ARG,-62.4667,-60.05,POINT (-60.05 -62.466667),3934,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f0d,"Dufourq, bahía","Dufourq, bahía",100751,,,,ARG,-61.2167,-54.0333,POINT (-54.033333 -61.216667),3937,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f0e,"Dumbell, islote","Dumbell, islote",100752,,Island,,ARG,-68.7167,-67.5833,POINT (-67.583333 -68.716667),3945,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f0f,"Dumoulin, rocas","Dumoulin, rocas",100753,,Rock,,ARG,-63.4333,-59.8,POINT (-59.8 -63.433333),3951,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f10,"Dumoutier, cabo","Dumoutier, cabo",100754,,Cape,,ARG,-63.55,-59.7667,POINT (-59.766667 -63.55),3952,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f11,"Dunbar, islas","Dunbar, islas",100755,,Island,,ARG,-62.4833,-60.2,POINT (-60.2 -62.483333),3955,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f12,"Dundas, cabo","Dundas, cabo",100756,,Cape,,ARG,-60.7333,-44.3333,POINT (-44.333333 -60.733333),3959,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f13,"Dundee, isla","Dundee, isla",100757,,Island,,ARG,-63.5,-55.9167,POINT (-55.916667 -63.5),3960,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f14,"Duperré, bahía","Duperré, bahía",100758,,Bay,,ARG,-64.45,-62.6833,POINT (-62.683333 -64.45),3973,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f15,"Duroch, islotes","Duroch, islotes",100759,,Island,,ARG,-63.3,-57.9,POINT (-57.9 -63.3),3979,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f16,"Duseberg, cabo","Duseberg, cabo",100760,,Buttress,,ARG,-65.1667,-64.1,POINT (-64.1 -65.166667),3982,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f17,"Duse, bahía","Duse, bahía",100761,,Bay,,ARG,-63.5,-57.3333,POINT (-57.333333 -63.5),3981,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f18,"Duthiers, cabo","Duthiers, cabo",100762,,Point,,ARG,-64.8,-62.8,POINT (-62.8 -64.8),3985,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f19,"Duthoit, punta","Duthoit, punta",100763,,Point,,ARG,-62.3,-58.8,POINT (-58.8 -62.3),3986,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f1a,"Eadie, isla","Eadie, isla",100764,,Island,,ARG,-61.5,-56,POINT (-56 -61.5),4014,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f1b,"Echeverría, puerto","Echeverría, puerto",100765,,Harbour,,ARG,-62.65,-61.1333,POINT (-61.133333 -62.65),10204,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f1c,"Eckener, cabo","Eckener, cabo",100766,,Point,,ARG,-64.4333,-61.6,POINT (-61.6 -64.433333),4056,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f1d,"Eddystone, rocas","Eddystone, rocas",100767,,Rock,,ARG,-62.6167,-61.3833,POINT (-61.383333 -62.616667),4063,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f1e,"Eden, glaciar","Eden, glaciar",100768,,Glacier,,ARG,-66.25,-63.2333,POINT (-63.233333 -66.25),4064,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f1f,"Edgell, monte","Edgell, monte",100769,,Mountain,,ARG,-69.4333,-68.3333,POINT (-68.333333 -69.433333),4070,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f20,"Edholm, punta","Edholm, punta",100770,,Point,,ARG,-66.25,-67.0667,POINT (-67.066667 -66.25),4072,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f21,"Edimburgo, cerro","Edimburgo, cerro",100771,,Peak,,ARG,-62.55,-60,POINT (-60 -62.55),4073,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f22,"Edisto, rocas","Edisto, rocas",100772,,Rock,,ARG,-68.2,-67.1,POINT (-67.1 -68.2),4079,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f23,"Edith, bahía","Edith, bahía",100773,,Bay,,ARG,-63.5833,-57.6167,POINT (-57.616667 -63.583333),4423,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f24,"Edwards, punta","Edwards, punta",100774,,Point,,ARG,-62.4833,-59.5,POINT (-59.5 -62.483333),4099,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f25,"Efraín, monte","Efraín, monte",100775,,Bluff,,ARG,-62.5667,-59.7167,POINT (-59.716667 -62.566667),4294,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f26,"Egreso, punta","Egreso, punta",100776,,Head,,ARG,-67.8,-67.3167,POINT (-67.316667 -67.8),4111,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f27,"Eielson, península","Eielson, península",100777,,Peninsula,,ARG,-70.5833,-61.5,POINT (-61.5 -70.583333),4118,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f28,"Eillium, isla","Eillium, isla",100778,,Island,,ARG,-60.7,-44.85,POINT (-44.85 -60.7),4123,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f29,"Ejército, punta","Ejército, punta",100779,,Head,,ARG,-68.3,-67.1667,POINT (-67.166667 -68.3),4134,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f2a,"Ekelöf, cabo","Ekelöf, cabo",100780,,Point,,ARG,-64.2333,-57.2,POINT (-57.2 -64.233333),4138,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f2b,"Eklund, islas","Eklund, islas",100781,,Island,,ARG,-73.2333,-72,POINT (-72 -73.233333),4142,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f2c,"El Centinela, roca","El Centinela, roca",100782,,Rock,,ARG,-68.2,-65.8333,POINT (-65.833333 -68.2),4146,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f2d,"El Divisor, istmo","El Divisor, istmo",100783,,Isthmus,,ARG,-60.7333,-45.1667,POINT (-45.166667 -60.733333),3687,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f2e,"El Fuelle, cerro","El Fuelle, cerro",100784,,Hill,,ARG,-63.5167,-57.0167,POINT (-57.016667 -63.516667),2133,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f2f,"El Lomo, cerro","El Lomo, cerro",100785,,Peak,,ARG,-64.3333,-63.3167,POINT (-63.316667 -64.333333),4147,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f30,"El Plata, caleta","El Plata, caleta",100786,,Cove,,ARG,-62.2,-58.9167,POINT (-58.916667 -62.2),4148,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f31,"Elder, monte","Elder, monte",100787,,Mountain,,ARG,-61.2167,-55.2,POINT (-55.2 -61.216667),4156,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f32,"Elefante, isla","Elefante, isla",100788,,Island,,ARG,-61.1667,-55.1667,POINT (-55.166667 -61.166667),4163,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f33,"Elefante, punta","Elefante, punta",100789,,Bluff,,ARG,-62.7167,-60.4,POINT (-60.4 -62.716667),9523,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f34,"Elevado, pico","Elevado, pico",100790,,Mountain,,ARG,-64.6833,-63.2667,POINT (-63.266667 -64.683333),2221,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f35,"Eliza, rocas","Eliza, rocas",100791,,Rock,,ARG,-62.4333,-60.2333,POINT (-60.233333 -62.433333),4177,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f36,"Ellefsen, puerto","Ellefsen, puerto",100792,,Harbour,,ARG,-60.75,-45.0167,POINT (-45.016667 -60.75),4181,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f37,"Ema, isla","Ema, isla",100793,,Island,,ARG,-64.6,-62.3167,POINT (-62.316667 -64.6),4236,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f38,"Eme, roca","Eme, roca",100794,,Rock,,ARG,-62.25,-58.6833,POINT (-58.683333 -62.25),4235,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f39,"Emma, caleta","Emma, caleta",100795,,Cove,,ARG,-61.1333,-55.45,POINT (-55.45 -61.133333),12279,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f3a,"Endurance, cabo","Endurance, cabo",100796,,Cape,,ARG,-61.2167,-55.05,POINT (-55.05 -61.216667),4261,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f3b,"Endurance, glaciar","Endurance, glaciar",100797,,Glacier,,ARG,-61.1667,-55.1333,POINT (-55.133333 -61.166667),4258,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f3c,"Engaño, punta","Engaño, punta",100798,,Head,,ARG,-62.4167,-59.4333,POINT (-59.433333 -62.416667),4263,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f3d,"Enojada, caleta","Enojada, caleta",100799,,Cove,,ARG,-62.4,-59.6333,POINT (-59.633333 -62.4),4280,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f3e,"Enrique, isla","Enrique, isla",100800,,Island,,ARG,-64.1167,-61.9833,POINT (-61.983333 -64.116667),6052,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f3f,"Entrada, punta","Entrada, punta",100801,,Point,,ARG,-63.0167,-60.55,POINT (-60.55 -63.016667),4284,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f40,"Entre Ríos, archipiélago","Entre Ríos, archipiélago",100802,,,,ARG,-66.4333,-66.3333,POINT (-66.333333 -66.433333),4286,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f41,"Entre Ríos, cordillera","Entre Ríos, cordillera",100803,,Range,,ARG,-82.4167,-36.3333,POINT (-36.333333 -82.416667),4287,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f42,"Entre Ríos, nunataks","Entre Ríos, nunataks",100804,,Nunatak,,ARG,-81.5167,-28.4333,POINT (-28.433333 -81.516667),15956,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f43,"Enviada, roca","Enviada, roca",100805,,Rock,,ARG,-67.85,-68.65,POINT (-68.65 -67.85),4290,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f44,"Ephraim, monte","Ephraim, monte",100806,,Bluff,,ARG,-62.5667,-59.7167,POINT (-59.716667 -62.566667),4294,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f45,"Erebus y Terror, golfo","Erebus y Terror, golfo",100807,,Gulf,,ARG,-63.6667,-56.6667,POINT (-56.666667 -63.666667),4300,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f46,"Errera, cabo","Errera, cabo",100808,,Cape,,ARG,-64.9167,-63.6,POINT (-63.6 -64.916667),4324,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f47,"Errera, canal","Errera, canal",100809,,Channel,,ARG,-64.7167,-62.6,POINT (-62.6 -64.716667),4323,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f48,"Erskine, glaciar","Erskine, glaciar",100810,,Glacier,,ARG,-66.4833,-65.6667,POINT (-65.666667 -66.483333),4326,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f49,"Escalonado, cabo","Escalonado, cabo",100811,,Cape,,ARG,-64.4,-61.55,POINT (-61.55 -64.4),4331,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f4a,"Escandé, punta","Escandé, punta",100812,,Head,,ARG,-64.0667,-58.4,POINT (-58.4 -64.066667),4332,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f4b,"Escarceo, roca","Escarceo, roca",100813,,Channel,,ARG,-62.4667,-60.0833,POINT (-60.083333 -62.466667),2508,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f4c,"Escarpada, punta","Escarpada, punta",100814,,Point,,ARG,-61.2833,-54.25,POINT (-54.25 -61.283333),4333,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f4d,"Escarpado, islote","Escarpado, islote",100815,,Island,,ARG,-62.4833,-60.2667,POINT (-60.266667 -62.483333),3077,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f4e,"Escobar, punta","Escobar, punta",100816,,Head,,ARG,-60.6833,-45.15,POINT (-45.15 -60.683333),4334,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f4f,"Escondida, ensenada","Escondida, ensenada",100817,,Watercourse,,ARG,-64.2,-60.9333,POINT (-60.933333 -64.2),3909,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f50,"Esfinge, isla","Esfinge, isla",100818,,Island,,ARG,-65.8833,-64.8667,POINT (-64.866667 -65.883333),13810,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f51,"Esfinge, punta","Esfinge, punta",100819,,Head,,ARG,-62.3,-59.1667,POINT (-59.166667 -62.3),13813,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f52,"Esfinge, roca","Esfinge, roca",100820,,Rock,,ARG,-60.6,-46.0833,POINT (-46.083333 -60.6),13814,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f53,"Esperanza, bahía","Esperanza, bahía",100821,,Bay,,ARG,-63.3833,-57.0333,POINT (-57.033333 -63.383333),6581,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f54,"Esperanza, isla","Esperanza, isla",100822,,Island,,ARG,-63.05,-56.8333,POINT (-56.833333 -63.05),6583,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f55,"Espina, islote","Espina, islote",100823,,Island,,ARG,-60.6,-46.05,POINT (-46.05 -60.6),13833,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f56,"Espíritu Santo, pasaje","Espíritu Santo, pasaje",100824,,Strait,,ARG,-61.3333,-55.4667,POINT (-55.466667 -61.333333),8637,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f57,"Espora, estrecho","Espora, estrecho",100825,,Strait,,ARG,-62.4333,-59.6667,POINT (-59.666667 -62.433333),4275,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f58,"Esquitines, caleta","Esquitines, caleta",100826,,Cove,,ARG,-64.7167,-62.1667,POINT (-62.166667 -64.716667),4343,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f59,"Esquivel, bahía","Esquivel, bahía",100827,,,,ARG,-64.3167,-63.6667,POINT (-63.666667 -64.316667),4344,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f5a,"Essex, punta","Essex, punta",100828,,Point,,ARG,-62.5833,-61.2,POINT (-61.2 -62.583333),4346,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f5b,"Estadio, glaciar","Estadio, glaciar",100829,,Glacier,,ARG,-61.1167,-54.7,POINT (-54.7 -61.116667),13895,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f5c,"Esteverena, bahía","Esteverena, bahía",100830,,,,ARG,-63.9,-57.45,POINT (-57.45 -63.9),4350,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f5d,"Esteverena, punta","Esteverena, punta",100831,,Head,,ARG,-62.7667,-61.5333,POINT (-61.533333 -62.766667),4351,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f5e,"Este, cabo","Este, cabo",100832,,Cape,,ARG,-60.6333,-45.2167,POINT (-45.216667 -60.633333),4029,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f5f,"Este, punta","Este, punta",100833,,Head,,ARG,-62.4667,-60.2833,POINT (-60.283333 -62.466667),4036,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f60,"Esther, puerto","Esther, puerto",100834,,Harbour,,ARG,-61.9167,-57.7,POINT (-57.7 -61.916667),4352,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4f61,"Estrada, nunatak","Estrada, nunatak",100835,,Nunatak,,ARG,-66,-61.1,POINT (-61.1 -66),4355,Argentina,32
